NODO;"DIVIPOLA
MUNICIPIO";DEPARTAMENTO/MUNICIPIO;DEPARTAMENTO;MUNICIPIO;ZONA;CODIGO_DANE_ESTABLECIMIENTO;NOMBRE_ESTABLECIMIENTO;CODIGO_DANE_SEDE;NOMBRE_SEDE;FOCALIZACION
9;05051;05051-ANTIOQUIA-ARBOLETES;ANTIOQUIA;ARBOLETES;RURAL;205051002696;INSTITUCION EDUCATIVA RURAL SANTA FE DE LAS PLATAS;205051000138;E R SANTA TERESITA;MÚSICA
9;05051;05051-ANTIOQUIA-ARBOLETES;ANTIOQUIA;ARBOLETES;RURAL;205051002696;INSTITUCION EDUCATIVA RURAL SANTA FE DE LAS PLATAS;205051001363;C. E. R. EL VOLCAN;MÚSICA
9;05051;05051-ANTIOQUIA-ARBOLETES;ANTIOQUIA;ARBOLETES;RURAL;205051002696;INSTITUCION EDUCATIVA RURAL SANTA FE DE LAS PLATAS;205051001614;SANTA ISABEL;MÚSICA
9;05051;05051-ANTIOQUIA-ARBOLETES;ANTIOQUIA;ARBOLETES;RURAL;205051002696;INSTITUCION EDUCATIVA RURAL SANTA FE DE LAS PLATAS;205051002688;E R I BONGUITO CARRETERA;MÚSICA
9;05051;05051-ANTIOQUIA-ARBOLETES;ANTIOQUIA;ARBOLETES;RURAL;205051002696;INSTITUCION EDUCATIVA RURAL SANTA FE DE LAS PLATAS;205051002696;COLEGIO SANTA FE DE LAS PLATAS;MÚSICA
9;05490;05490-ANTIOQUIA-NECOCLÍ;ANTIOQUIA;NECOCLÍ;RURAL;205490000128;I. E. R. MULATOS;205490000128;I. E. R. MULATOS;TEATRO
9;05490;05490-ANTIOQUIA-NECOCLÍ;ANTIOQUIA;NECOCLÍ;RURAL;205490000128;I. E. R. MULATOS;205490000888;E R I IGUANITA VIJAO;TEATRO
9;05490;05490-ANTIOQUIA-NECOCLÍ;ANTIOQUIA;NECOCLÍ;RURAL;205490000128;I. E. R. MULATOS;205490002015;E R EL PENSAMIENTO;TEATRO
9;05490;05490-ANTIOQUIA-NECOCLÍ;ANTIOQUIA;NECOCLÍ;RURAL;205490000128;I. E. R. MULATOS;205490002031;E R I LA YAYA;TEATRO
9;05490;05490-ANTIOQUIA-NECOCLÍ;ANTIOQUIA;NECOCLÍ;RURAL;205490000128;I. E. R. MULATOS;205490800051;CENTRO EDUCATIVO RURAL LA GRAN COLOMBIA;TEATRO
9;05490;05490-ANTIOQUIA-NECOCLÍ;ANTIOQUIA;NECOCLÍ;RURAL;205490000128;I. E. R. MULATOS;205490800116;CENTRO EDUCATIVO RURAL INDIO VIJAO;TEATRO
9;05490;05490-ANTIOQUIA-NECOCLÍ;ANTIOQUIA;NECOCLÍ;RURAL;205490000161;INSTITUCION EDUCATIVA RURAL PUEBLO NUEVO;205490000161;COLEGIO PUEBLO NUEVO;DANZA
9;05490;05490-ANTIOQUIA-NECOCLÍ;ANTIOQUIA;NECOCLÍ;RURAL;205490000161;INSTITUCION EDUCATIVA RURAL PUEBLO NUEVO;205490000179;CENTRO EDUCATIVO RURAL LOMA DE PIEDRA;DANZA
9;05490;05490-ANTIOQUIA-NECOCLÍ;ANTIOQUIA;NECOCLÍ;RURAL;205490000161;INSTITUCION EDUCATIVA RURAL PUEBLO NUEVO;205490001604;E R COMEJEN;DANZA
9;05490;05490-ANTIOQUIA-NECOCLÍ;ANTIOQUIA;NECOCLÍ;RURAL;205490000161;INSTITUCION EDUCATIVA RURAL PUEBLO NUEVO;205490002180;CENTRO EDUCATIVO RURAL BRISAS DEL RIO;DANZA
9;05490;05490-ANTIOQUIA-NECOCLÍ;ANTIOQUIA;NECOCLÍ;RURAL;205490000161;INSTITUCION EDUCATIVA RURAL PUEBLO NUEVO;205490800124;CENTRO EDUCATIVO RURAL BELLA VISTA;DANZA
9;05490;05490-ANTIOQUIA-NECOCLÍ;ANTIOQUIA;NECOCLÍ;RURAL;205490001213;I. E. R. EL TOTUMO;205490000497;E R CASA BLANCA;DANZA
9;05490;05490-ANTIOQUIA-NECOCLÍ;ANTIOQUIA;NECOCLÍ;RURAL;205490001213;I. E. R. EL TOTUMO;205490000632;E R NUEVA ESTRELLA;DANZA
9;05490;05490-ANTIOQUIA-NECOCLÍ;ANTIOQUIA;NECOCLÍ;RURAL;205490001213;I. E. R. EL TOTUMO;205490000781;C. E. R. TIWITIKINIA-IPKITIWALA;DANZA
9;05490;05490-ANTIOQUIA-NECOCLÍ;ANTIOQUIA;NECOCLÍ;RURAL;205490001213;I. E. R. EL TOTUMO;205490001213;COLEGIO EL TOTUMO;DANZA
9;05490;05490-ANTIOQUIA-NECOCLÍ;ANTIOQUIA;NECOCLÍ;RURAL;205490001213;I. E. R. EL TOTUMO;205490001299;E R LA CEIBITA;DANZA
9;05490;05490-ANTIOQUIA-NECOCLÍ;ANTIOQUIA;NECOCLÍ;RURAL;205490001213;I. E. R. EL TOTUMO;205490800108;CENTRO EDUCATIVO RURAL HERMANOS ROMERO;DANZA
9;05490;05490-ANTIOQUIA-NECOCLÍ;ANTIOQUIA;NECOCLÍ;RURAL;205490001213;I. E. R. EL TOTUMO;205490800184;CERI CAIMAN MEDIO;DANZA
9;05490;05490-ANTIOQUIA-NECOCLÍ;ANTIOQUIA;NECOCLÍ;RURAL;205490001213;I. E. R. EL TOTUMO;205837000085;C. E. R. ALTO CAIMAN;DANZA
9;05490;05490-ANTIOQUIA-NECOCLÍ;ANTIOQUIA;NECOCLÍ;RURAL;205490001353;C. E. R. VALE PAVAS;205490000390;CENTRO EDUCATIVO RURAL EL VALE;MÚSICA
9;05490;05490-ANTIOQUIA-NECOCLÍ;ANTIOQUIA;NECOCLÍ;RURAL;205490001353;C. E. R. VALE PAVAS;205490000438;C. E. R. BOTIJUELA;MÚSICA
9;05490;05490-ANTIOQUIA-NECOCLÍ;ANTIOQUIA;NECOCLÍ;RURAL;205490001353;C. E. R. VALE PAVAS;205490001353;C. E. R. VALE PAVAS;MÚSICA
9;05490;05490-ANTIOQUIA-NECOCLÍ;ANTIOQUIA;NECOCLÍ;RURAL;205490001400;I. E. R. MELLITO;205490000047;E R MELLITO ABAJO;LITERATURA
9;05490;05490-ANTIOQUIA-NECOCLÍ;ANTIOQUIA;NECOCLÍ;RURAL;205490001400;I. E. R. MELLITO;205490000136;E R MERCED 31 DE JULIO;LITERATURA
9;05490;05490-ANTIOQUIA-NECOCLÍ;ANTIOQUIA;NECOCLÍ;RURAL;205490001400;I. E. R. MELLITO;205490000420;C. E. R. CARLOS FRANCO;LITERATURA
9;05490;05490-ANTIOQUIA-NECOCLÍ;ANTIOQUIA;NECOCLÍ;RURAL;205490001400;I. E. R. MELLITO;205490001400;COLEGIO DE DESARROLLO RURAL - NECOCLI;LITERATURA
9;05490;05490-ANTIOQUIA-NECOCLÍ;ANTIOQUIA;NECOCLÍ;RURAL;205490001400;I. E. R. MELLITO;205490001680;E R SAN JOAQUIN;LITERATURA
9;05490;05490-ANTIOQUIA-NECOCLÍ;ANTIOQUIA;NECOCLÍ;RURAL;205490001400;I. E. R. MELLITO;205490002279;E R EL CEDRO;LITERATURA
9;05490;05490-ANTIOQUIA-NECOCLÍ;ANTIOQUIA;NECOCLÍ;RURAL;205490001639;I.E.R.INDIGENA JOSE ELIAS SUAREZ;205490000853;CENTRO EDUCATIVO RURAL MULATICO PALESTINA;MÚSICA
9;05490;05490-ANTIOQUIA-NECOCLÍ;ANTIOQUIA;NECOCLÍ;RURAL;205490001639;I.E.R.INDIGENA JOSE ELIAS SUAREZ;205490001639;I.E.R. INDIGENA JOSE ELIAS SUAREZ;MÚSICA
9;05490;05490-ANTIOQUIA-NECOCLÍ;ANTIOQUIA;NECOCLÍ;RURAL;205490001639;I.E.R.INDIGENA JOSE ELIAS SUAREZ;205490002333;C.E.R. INDIGENISTA VARA SANTA;MÚSICA
9;05490;05490-ANTIOQUIA-NECOCLÍ;ANTIOQUIA;NECOCLÍ;RURAL;205490001639;I.E.R.INDIGENA JOSE ELIAS SUAREZ;205490800141;CARACOLI;MÚSICA
9;05490;05490-ANTIOQUIA-NECOCLÍ;ANTIOQUIA;NECOCLÍ;RURAL;205490001639;I.E.R.INDIGENA JOSE ELIAS SUAREZ;205490800167;BOCAS DE PALMITAS;MÚSICA
9;05490;05490-ANTIOQUIA-NECOCLÍ;ANTIOQUIA;NECOCLÍ;RURAL;205490001639;I.E.R.INDIGENA JOSE ELIAS SUAREZ;205490800192;CENTRO EDUCATIVO RURAL INDIGENA TAMARINDO;MÚSICA
9;05659;05659-ANTIOQUIA-SAN JUAN DE URABÁ;ANTIOQUIA;SAN JUAN DE URABÁ;RURAL;205659000611;C. E. R. SAN JUAN ORIENTAL;205051001525;C. E. R. BOCAS DEL RIO SAN JUAN;DANZA
9;05659;05659-ANTIOQUIA-SAN JUAN DE URABÁ;ANTIOQUIA;SAN JUAN DE URABÁ;RURAL;205659000611;C. E. R. SAN JUAN ORIENTAL;205051001622;C. E. R. LA CAÑABRAVA;DANZA
9;05659;05659-ANTIOQUIA-SAN JUAN DE URABÁ;ANTIOQUIA;SAN JUAN DE URABÁ;RURAL;205659000611;C. E. R. SAN JUAN ORIENTAL;205659000211;C. E. R. EL COCO;DANZA
9;05659;05659-ANTIOQUIA-SAN JUAN DE URABÁ;ANTIOQUIA;SAN JUAN DE URABÁ;RURAL;205659000611;C. E. R. SAN JUAN ORIENTAL;205659000572;C. E. R. MONTEBELLO;DANZA
9;05659;05659-ANTIOQUIA-SAN JUAN DE URABÁ;ANTIOQUIA;SAN JUAN DE URABÁ;RURAL;205659000611;C. E. R. SAN JUAN ORIENTAL;205659000611;C. E. R. SAN JUAN ORIENTAL;DANZA
9;05659;05659-ANTIOQUIA-SAN JUAN DE URABÁ;ANTIOQUIA;SAN JUAN DE URABÁ;RURAL;205659000611;C. E. R. SAN JUAN ORIENTAL;205659000661;C. E. R. EL BONGO;DANZA
9;05837;05837-ANTIOQUIA-TURBO;ANTIOQUIA;TURBO;RURAL;205837000310;INSTITUCION EDUCATIVA CURRULAO;205837000310;CURRULAO;MÚSICA
9;05837;05837-ANTIOQUIA-TURBO;ANTIOQUIA;TURBO;RURAL;205837000310;INSTITUCION EDUCATIVA CURRULAO;205837005931;E.R. ANTONIO NARÑO;MÚSICA
9;05837;05837-ANTIOQUIA-TURBO;ANTIOQUIA;TURBO;RURAL;205837000310;INSTITUCION EDUCATIVA CURRULAO;205837800180;CARLOS CERVELIO MOSQUERA PESTAÑA;MÚSICA
9;05837;05837-ANTIOQUIA-TURBO;ANTIOQUIA;TURBO;RURAL;205837000531;INSTITUCION EDUCATIVA CENTRAL;205837000531;CENTRAL;LITERATURA
9;05837;05837-ANTIOQUIA-TURBO;ANTIOQUIA;TURBO;RURAL;205837000531;INSTITUCION EDUCATIVA CENTRAL;205837004188;E.R. GUSTAVO MEJIA (D);LITERATURA
9;05837;05837-ANTIOQUIA-TURBO;ANTIOQUIA;TURBO;RURAL;205837000531;INSTITUCION EDUCATIVA CENTRAL;205837004412;E.R. LAS FLORES;LITERATURA
9;05837;05837-ANTIOQUIA-TURBO;ANTIOQUIA;TURBO;RURAL;205837000531;INSTITUCION EDUCATIVA CENTRAL;205837007365;EL TANCON;LITERATURA
9;05837;05837-ANTIOQUIA-TURBO;ANTIOQUIA;TURBO;RURAL;205837000531;INSTITUCION EDUCATIVA CENTRAL;205837007411;E.R. GETSEMANI;LITERATURA
9;05837;05837-ANTIOQUIA-TURBO;ANTIOQUIA;TURBO;RURAL;205837002916;I.E. EL TRES;105837005830;E.R. SAN JOSE;MÚSICA
9;05837;05837-ANTIOQUIA-TURBO;ANTIOQUIA;TURBO;RURAL;205837002916;I.E. EL TRES;205837001201;E.R. DESEADA ABAJO;MÚSICA
9;05837;05837-ANTIOQUIA-TURBO;ANTIOQUIA;TURBO;RURAL;205837002916;I.E. EL TRES;205837002916;I.E. EL TRES - SEDE PRINCIPAL;MÚSICA
9;05837;05837-ANTIOQUIA-TURBO;ANTIOQUIA;TURBO;RURAL;205837002916;I.E. EL TRES;205837003696;E.R. SAN FRANCISCO;MÚSICA
9;05837;05837-ANTIOQUIA-TURBO;ANTIOQUIA;TURBO;RURAL;205837002916;I.E. EL TRES;205837006202;E.R. DIVINO NINO;MÚSICA
9;05837;05837-ANTIOQUIA-TURBO;ANTIOQUIA;TURBO;RURAL;205837002916;I.E. EL TRES;205837006898;E.R. EL LIMON MEDIO;MÚSICA
10;05045;05045-ANTIOQUIA-APARTADÓ;ANTIOQUIA;APARTADÓ;URBANO;105045000148;INSTITUCIÓN EDUCATIVA JOSÉ CELESTINO MUTIS;105045000148;INSTITUCIÓN EDUCATIVA JOSÉ CELESTINO MUTIS;MÚSICA
10;05045;05045-ANTIOQUIA-APARTADÓ;ANTIOQUIA;APARTADÓ;URBANO;105045000393;INSTITUCIÓN EDUCATIVA ALFONSO LOPEZ;105045000393;INSTITUCIÓN EDUCATIVA ALFONSO LOPEZ;LITERATURA
10;05045;05045-ANTIOQUIA-APARTADÓ;ANTIOQUIA;APARTADÓ;URBANO;105045001217;INSTITUCIÓN EDUCATIVA POLICARPA SALAVARRIETA;105045001217;INSTITUCIÓN EDUCATIVA POLICARPA SALAVARRIETA;LITERATURA
10;05045;05045-ANTIOQUIA-APARTADÓ;ANTIOQUIA;APARTADÓ;URBANO;105045001454;INSTITUCIÓN EDUCATIVA SAN FRANCISCO DE ASÍS;105045001454;INSTITUCIÓN EDUCATIVA SAN FRANCISCO DE ASÍS;MÚSICA
10;05045;05045-ANTIOQUIA-APARTADÓ;ANTIOQUIA;APARTADÓ;URBANO;105045001667;INSTITUCIÓN EDUCATIVA LA PAZ;105045001667;INSTITUCIÓN EDUCATIVA LA PAZ;MÚSICA
10;05045;05045-ANTIOQUIA-APARTADÓ;ANTIOQUIA;APARTADÓ;URBANO;105045001667;INSTITUCIÓN EDUCATIVA LA PAZ;105045010674;20 DE ENERO;MÚSICA
10;05045;05045-ANTIOQUIA-APARTADÓ;ANTIOQUIA;APARTADÓ;URBANO;105045001683;INSTITUCIÓN EDUCATIVA HERACLIO MENA PADILLA;105045001683;INSTITUCIÓN EDUCATIVA HERACLIO MENA PADILLA;LITERATURA
10;05147;05147-ANTIOQUIA-CAREPA;ANTIOQUIA;CAREPA;URBANO;105147000045;I. E. LUIS CARLOS GALAN SARMIENTO;105147000045;I. E. LUIS CARLOS GALAN SARMIENTO;DANZA
10;05147;05147-ANTIOQUIA-CAREPA;ANTIOQUIA;CAREPA;URBANO;105147000045;I. E. LUIS CARLOS GALAN SARMIENTO;105147001041;ROBLE;DANZA
10;05147;05147-ANTIOQUIA-CAREPA;ANTIOQUIA;CAREPA;URBANO;105147000045;I. E. LUIS CARLOS GALAN SARMIENTO;105147800017;I. E. LUIS CARLOS GALAN SARMIENTO SEDE II;DANZA
10;05147;05147-ANTIOQUIA-CAREPA;ANTIOQUIA;CAREPA;URBANO;105147000568;INSTITUCION EDUCATIVA JOSE MARIA MUÑOZ FLOREZ;105147000568;I. E. JOSE MARIA MUÑOZ FLOREZ;MÚSICA
10;05147;05147-ANTIOQUIA-CAREPA;ANTIOQUIA;CAREPA;URBANO;105147000568;INSTITUCION EDUCATIVA JOSE MARIA MUÑOZ FLOREZ;105147001050;SAN MARINO;MÚSICA
10;05147;05147-ANTIOQUIA-CAREPA;ANTIOQUIA;CAREPA;URBANO;105147000568;INSTITUCION EDUCATIVA JOSE MARIA MUÑOZ FLOREZ;105147800025;OCAMA;MÚSICA
10;05172;05172-ANTIOQUIA-CHIGORODÓ;ANTIOQUIA;CHIGORODÓ;URBANO;105172000076;INSTITUCION EDUCATIVA LOS ANDES;105172000076;COLEGIO LOS ANDES;MÚSICA
10;05172;05172-ANTIOQUIA-CHIGORODÓ;ANTIOQUIA;CHIGORODÓ;URBANO;105172000076;INSTITUCION EDUCATIVA LOS ANDES;105172001269;EL CAMPING;MÚSICA
10;05172;05172-ANTIOQUIA-CHIGORODÓ;ANTIOQUIA;CHIGORODÓ;URBANO;105172000076;INSTITUCION EDUCATIVA LOS ANDES;105172007771;LACIDES CASAS MENA;MÚSICA
10;05172;05172-ANTIOQUIA-CHIGORODÓ;ANTIOQUIA;CHIGORODÓ;URBANO;105172000572;I. E. CHIGORODO;105172000572;I. E. CHIGORODO;DANZA
10;05172;05172-ANTIOQUIA-CHIGORODÓ;ANTIOQUIA;CHIGORODÓ;URBANO;105172000629;I. E. JUAN EVANGELISTA BERRIO;105172000629;COLEGIO JUAN EVANGELISTA BERRIO;MÚSICA
10;05172;05172-ANTIOQUIA-CHIGORODÓ;ANTIOQUIA;CHIGORODÓ;URBANO;105172000629;I. E. JUAN EVANGELISTA BERRIO;105172007526;E U I BRISAS DE LA CASTELLANA;MÚSICA
10;05172;05172-ANTIOQUIA-CHIGORODÓ;ANTIOQUIA;CHIGORODÓ;URBANO;105172000629;I. E. JUAN EVANGELISTA BERRIO;305172001152;E U I SAGRADO CORAZON DE JESUS;MÚSICA
10;05045;05045-ANTIOQUIA-APARTADÓ;ANTIOQUIA;APARTADÓ;RURAL;205045000134;INSTITUCIÓN EDUCATIVA RURAL EL REPOSO;205045000053;E R SABANILLAS;MÚSICA
10;05045;05045-ANTIOQUIA-APARTADÓ;ANTIOQUIA;APARTADÓ;RURAL;205045000134;INSTITUCIÓN EDUCATIVA RURAL EL REPOSO;205045000053;E R SABANILLAS;DANZA
10;05045;05045-ANTIOQUIA-APARTADÓ;ANTIOQUIA;APARTADÓ;RURAL;205045000134;INSTITUCIÓN EDUCATIVA RURAL EL REPOSO;205045000126;E R SAN MARTIN;MÚSICA
10;05045;05045-ANTIOQUIA-APARTADÓ;ANTIOQUIA;APARTADÓ;RURAL;205045000134;INSTITUCIÓN EDUCATIVA RURAL EL REPOSO;205045000126;E R SAN MARTIN;DANZA
10;05045;05045-ANTIOQUIA-APARTADÓ;ANTIOQUIA;APARTADÓ;RURAL;205045000134;INSTITUCIÓN EDUCATIVA RURAL EL REPOSO;205045000134;INSTITUCIÓN EDUCATIVA RURAL EL REPOSO;MÚSICA
10;05045;05045-ANTIOQUIA-APARTADÓ;ANTIOQUIA;APARTADÓ;RURAL;205045000134;INSTITUCIÓN EDUCATIVA RURAL EL REPOSO;205045000134;INSTITUCIÓN EDUCATIVA RURAL EL REPOSO;DANZA
10;05172;05172-ANTIOQUIA-CHIGORODÓ;ANTIOQUIA;CHIGORODÓ;RURAL;205147000309;INSTITUCIÓN EDUCATIVA RURAL INDIGENISTA POLINES;205147000309;I. E. R. INDIGENISTA POLINES;MÚSICA
10;05172;05172-ANTIOQUIA-CHIGORODÓ;ANTIOQUIA;CHIGORODÓ;RURAL;205147000309;INSTITUCIÓN EDUCATIVA RURAL INDIGENISTA POLINES;205172007512;C. E. R. INDIGENISTA DOJURA;MÚSICA
10;05172;05172-ANTIOQUIA-CHIGORODÓ;ANTIOQUIA;CHIGORODÓ;RURAL;205147000309;INSTITUCIÓN EDUCATIVA RURAL INDIGENISTA POLINES;205172007555;C. E. R. INDIGENISTA JURADO SAUDO;MÚSICA
10;05172;05172-ANTIOQUIA-CHIGORODÓ;ANTIOQUIA;CHIGORODÓ;RURAL;205147000309;INSTITUCIÓN EDUCATIVA RURAL INDIGENISTA POLINES;205172007563;C. E. R. INDIGENISTA GUAPA ALTO;MÚSICA
10;05172;05172-ANTIOQUIA-CHIGORODÓ;ANTIOQUIA;CHIGORODÓ;RURAL;205147000309;INSTITUCIÓN EDUCATIVA RURAL INDIGENISTA POLINES;405172001491;C. E. R. INDIGENISTA CHIGORODOCITO;MÚSICA
10;05172;05172-ANTIOQUIA-CHIGORODÓ;ANTIOQUIA;CHIGORODÓ;RURAL;205147000309;INSTITUCIÓN EDUCATIVA RURAL INDIGENISTA POLINES;205147000309;I. E. R. INDIGENISTA POLINES;DANZA
10;05172;05172-ANTIOQUIA-CHIGORODÓ;ANTIOQUIA;CHIGORODÓ;RURAL;205147000309;INSTITUCIÓN EDUCATIVA RURAL INDIGENISTA POLINES;205172007512;C. E. R. INDIGENISTA DOJURA;DANZA
10;05172;05172-ANTIOQUIA-CHIGORODÓ;ANTIOQUIA;CHIGORODÓ;RURAL;205147000309;INSTITUCIÓN EDUCATIVA RURAL INDIGENISTA POLINES;205172007555;C. E. R. INDIGENISTA JURADO SAUDO;DANZA
10;05172;05172-ANTIOQUIA-CHIGORODÓ;ANTIOQUIA;CHIGORODÓ;RURAL;205147000309;INSTITUCIÓN EDUCATIVA RURAL INDIGENISTA POLINES;205172007563;C. E. R. INDIGENISTA GUAPA ALTO;DANZA
10;05172;05172-ANTIOQUIA-CHIGORODÓ;ANTIOQUIA;CHIGORODÓ;RURAL;205147000309;INSTITUCIÓN EDUCATIVA RURAL INDIGENISTA POLINES;405172001491;C. E. R. INDIGENISTA CHIGORODOCITO;DANZA
10;05172;05172-ANTIOQUIA-CHIGORODÓ;ANTIOQUIA;CHIGORODÓ;RURAL;205172000101;I. E. R. BARRANQUILLITA;205172000101;I. E. R. BARRANQUILLITA;MÚSICA
10;05172;05172-ANTIOQUIA-CHIGORODÓ;ANTIOQUIA;CHIGORODÓ;RURAL;205172000101;I. E. R. BARRANQUILLITA;205172000127;C. E. R. EL DOS;MÚSICA
10;05045;05045-ANTIOQUIA-APARTADÓ;ANTIOQUIA;APARTADÓ;URBANO;305045001658;INSTITUCIÓN EDUCATIVA SAN PEDRO CLAVER;305045001658;INSTITUCIÓN EDUCATIVA SAN PEDRO CLAVER;MÚSICA
10;05045;05045-ANTIOQUIA-APARTADÓ;ANTIOQUIA;APARTADÓ;URBANO;305045001658;INSTITUCIÓN EDUCATIVA SAN PEDRO CLAVER;305045001658;INSTITUCIÓN EDUCATIVA SAN PEDRO CLAVER;DANZA
11;23001;23001-CÓRDOBA-MONTERÍA;CÓRDOBA;MONTERÍA;URBANO;123001005647;IE RANCHO GRANDE;123001000467;ESC URB MIX MIRAFLORES;LITERATURA
11;23001;23001-CÓRDOBA-MONTERÍA;CÓRDOBA;MONTERÍA;URBANO;123001005647;IE RANCHO GRANDE;123001005647;IE RANCHO GRANDE;LITERATURA
11;23001;23001-CÓRDOBA-MONTERÍA;CÓRDOBA;MONTERÍA;URBANO;123001006490;IE VICTORIA MANZUR;123001004659;ESC URB MIXTA JORGE ELIECER GAITAN;MÚSICA
11;23001;23001-CÓRDOBA-MONTERÍA;CÓRDOBA;MONTERÍA;URBANO;123001006490;IE VICTORIA MANZUR;123001006431;ESC URB MIXTA SEVERO J. GARCIA;MÚSICA
11;23001;23001-CÓRDOBA-MONTERÍA;CÓRDOBA;MONTERÍA;URBANO;123001006490;IE VICTORIA MANZUR;123001006490;IE VICTORIA MANZUR;MÚSICA
11;23001;23001-CÓRDOBA-MONTERÍA;CÓRDOBA;MONTERÍA;URBANO;123001006490;IE VICTORIA MANZUR;123001006511;ESC URB MIXTA PARAISO;MÚSICA
11;23807;23807-CÓRDOBA-TIERRALTA;CÓRDOBA;TIERRALTA;URBANO;123807000017;INSTITUCION EDUCATIVA BENICIO AGUDELO;123807000017;IE BENICIO AGUDELO;MÚSICA
11;23807;23807-CÓRDOBA-TIERRALTA;CÓRDOBA;TIERRALTA;URBANO;123807000017;INSTITUCION EDUCATIVA BENICIO AGUDELO;123807000530;ESC JOSE MARIA CORDOBA;MÚSICA
11;23807;23807-CÓRDOBA-TIERRALTA;CÓRDOBA;TIERRALTA;URBANO;123807000017;INSTITUCION EDUCATIVA BENICIO AGUDELO;123807001668;ESC URB MIX EL RECREO;MÚSICA
11;23807;23807-CÓRDOBA-TIERRALTA;CÓRDOBA;TIERRALTA;URBANO;123807000033;INSTITUCION EDUCATIVA  EL PARAISO;123807000033;IE EL PARAÍSO;MÚSICA
11;23807;23807-CÓRDOBA-TIERRALTA;CÓRDOBA;TIERRALTA;RURAL;123807000033;INSTITUCION EDUCATIVA  EL PARAISO;223807000224;CENT EDUC RUR NVOS AIRES;MÚSICA
11;23807;23807-CÓRDOBA-TIERRALTA;CÓRDOBA;TIERRALTA;RURAL;123807000033;INSTITUCION EDUCATIVA  EL PARAISO;223807000364;ESC NVA EL CAIRO;MÚSICA
11;23807;23807-CÓRDOBA-TIERRALTA;CÓRDOBA;TIERRALTA;RURAL;123807000033;INSTITUCION EDUCATIVA  EL PARAISO;223807001085;ESC NVA LA ALCANCIA;MÚSICA
11;23807;23807-CÓRDOBA-TIERRALTA;CÓRDOBA;TIERRALTA;RURAL;123807000033;INSTITUCION EDUCATIVA  EL PARAISO;223807002154;ESC NVA EL TESORO;MÚSICA
11;23807;23807-CÓRDOBA-TIERRALTA;CÓRDOBA;TIERRALTA;URBANO;123807003717;ESCUELA NORMAL SUPERIOR DEL ALTO SINU;123807003717;IE NVO ORIENTE;AUDIOVISUALES
11;23807;23807-CÓRDOBA-TIERRALTA;CÓRDOBA;TIERRALTA;RURAL;123807003717;ESCUELA NORMAL SUPERIOR DEL ALTO SINU;223807004521;CENT EDUC CAMPAMENTO;AUDIOVISUALES
11;23855;23855-CÓRDOBA-VALENCIA;CÓRDOBA;VALENCIA;URBANO;123855000088;INSTITUCION EDUCATIVA MANUELA BELTRAN;123855000088;I.E. MANUELA BELTRAN;MÚSICA
11;23855;23855-CÓRDOBA-VALENCIA;CÓRDOBA;VALENCIA;RURAL;123855000088;INSTITUCION EDUCATIVA MANUELA BELTRAN;223855000457;PILON;MÚSICA
11;23855;23855-CÓRDOBA-VALENCIA;CÓRDOBA;VALENCIA;RURAL;123855000088;INSTITUCION EDUCATIVA MANUELA BELTRAN;223855000481;LAS PIEDRAS;MÚSICA
11;23855;23855-CÓRDOBA-VALENCIA;CÓRDOBA;VALENCIA;RURAL;123855000088;INSTITUCION EDUCATIVA MANUELA BELTRAN;223855000872;INCORA FARO;MÚSICA
11;23855;23855-CÓRDOBA-VALENCIA;CÓRDOBA;VALENCIA;RURAL;123855000088;INSTITUCION EDUCATIVA MANUELA BELTRAN;223855800011;EL BONGO;MÚSICA
11;23855;23855-CÓRDOBA-VALENCIA;CÓRDOBA;VALENCIA;URBANO;123855000347;INSTITUCION EDUCATIVA JOSE MARIA CARBONELL;123855000347;IE JOSE MARIA CARBONELL;MÚSICA
11;23855;23855-CÓRDOBA-VALENCIA;CÓRDOBA;VALENCIA;URBANO;123855000347;INSTITUCION EDUCATIVA JOSE MARIA CARBONELL;223855001593;BIJAGUAL;MÚSICA
11;23855;23855-CÓRDOBA-VALENCIA;CÓRDOBA;VALENCIA;URBANO;123855022006;INSTITUCION EDUCATIVA NUESTRA SEÑORA DEL ROSARIO;123855022006;IE NTRA SRA DEL ROSARIO;MÚSICA
11;23001;23001-CÓRDOBA-MONTERÍA;CÓRDOBA;MONTERÍA;RURAL;223001001531;IE AGUAS NEGRAS;223001001204;ESC. RURAL MIXTA LAS BABILLAS;LITERATURA
11;23001;23001-CÓRDOBA-MONTERÍA;CÓRDOBA;MONTERÍA;RURAL;223001001531;IE AGUAS NEGRAS;223001001531;IE AGUAS NEGRAS;LITERATURA
11;23001;23001-CÓRDOBA-MONTERÍA;CÓRDOBA;MONTERÍA;RURAL;223001001531;IE AGUAS NEGRAS;223001008927;ESC RURAL MIXTA CALIFORNIA;LITERATURA
11;23001;23001-CÓRDOBA-MONTERÍA;CÓRDOBA;MONTERÍA;RURAL;223001001620;IE PUEBLO BUJO;223001001115;ESC RUR MIX BUENAVISTA;DANZA
11;23001;23001-CÓRDOBA-MONTERÍA;CÓRDOBA;MONTERÍA;RURAL;223001001620;IE PUEBLO BUJO;223001001140;CENT EDUC SIMON BOLIVAR DEL BALSAL;DANZA
11;23001;23001-CÓRDOBA-MONTERÍA;CÓRDOBA;MONTERÍA;RURAL;223001001620;IE PUEBLO BUJO;223001001344;ESC RUR MIX QUEBRADA DEL MEDIO;DANZA
